ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.config.read.failed,Rule,W3C Logging Service config read failed,W3C Logging Service failed to read the configuration.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.directory.failed,Rule,W3C Logging Service create directory failed,W3C Logging Service failed to create the log file directory during the operation.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.directory.failed,Rule,W3C Logging Service create directory failed,W3C Logging Service failed to create the log file directory during the operation.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.directory.failed,Rule,W3C Logging Service create directory failed,W3C Logging Service failed to create the log file directory during the operation.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.file.failed,Rule,W3C Logging Service create file failed,W3C Logging Service failed to create the log file during the operation.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.file.failed,Rule,W3C Logging Service create file failed,W3C Logging Service failed to create the log file during the operation.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.create.file.failed,Rule,W3C Logging Service create file failed,W3C Logging Service failed to create the log file during the operation.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.dropped.etw.events.from.http,Rule,W3C Logging Service dropped ETW events from http,ETW session events to W3C Logging Service were dropped.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.dropped.etw.events.from.http,Rule,W3C Logging Service dropped ETW events from http,ETW session events to W3C Logging Service were dropped.,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.dropped.etw.events.from.http,Rule,W3C Logging Service dropped ETW events from http,ETW session events to W3C Logging Service were dropped.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.invalid.file.owner,Rule,W3C Logging Service invalid file owner,W3C Logging Service detected that the owner of the log file or the directory is invalid.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.invalid.file.owner,Rule,W3C Logging Service invalid file owner,W3C Logging Service detected that the owner of the log file or the directory is invalid.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.invalid.file.owner,Rule,W3C Logging Service invalid file owner,W3C Logging Service detected that the owner of the log file or the directory is invalid.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.error.shutdown,Rule,W3C Logging Service error shutdown,W3C Logging Service shut down with an error.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.error.shutdown,Rule,W3C Logging Service error shutdown,W3C Logging Service shut down with an error.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.error.shutdown,Rule,W3C Logging Service error shutdown,W3C Logging Service shut down with an error.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.start,Rule,W3C Logging Service failed to start,W3C Logging Service failed to start due to some issues.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.start,Rule,W3C Logging Service failed to start,W3C Logging Service failed to start due to some issues.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.start,Rule,W3C Logging Service failed to start,W3C Logging Service failed to start due to some issues.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.stop,Rule,W3C Logging Service failed to stop,W3C Logging Service failed to stop.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.stop,Rule,W3C Logging Service failed to stop,W3C Logging Service failed to stop.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.service.failed.to.stop,Rule,W3C Logging Service failed to stop,W3C Logging Service failed to stop.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.connect,Rule,W3C Logging Service worker process connection failed,Worker process connection failed to connect to the pipe server in the worker process.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.connect,Rule,W3C Logging Service worker process connection failed,Worker process connection failed to connect to the pipe server in the worker process.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.connect,Rule,W3C Logging Service worker process connection failed,Worker process connection failed to connect to the pipe server in the worker process.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.write,Rule,W3C Logging Service worker process failed ipm write,W3C Logging Service failed to write message to the pipe server in the worker process.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.write,Rule,W3C Logging Service worker process failed ipm write,W3C Logging Service failed to write message to the pipe server in the worker process.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.wp.failed.ipm.write,Rule,W3C Logging Service worker process failed ipm write,W3C Logging Service failed to write message to the pipe server in the worker process.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.write.file.failed,Rule,W3C Logging Service write file failed,W3C Logging Service failed to write the log file during the operation.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.write.file.failed,Rule,W3C Logging Service write file failed,W3C Logging Service failed to write the log file during the operation.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.write.file.failed,Rule,W3C Logging Service write file failed,W3C Logging Service failed to write the log file during the operation.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,WAS detected invalid configuration data,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,WAS detected invalid configuration data,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,WAS detected invalid configuration data,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,WAS encountered a failure while setting the affinity mask of an application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,WAS encountered a failure while setting the affinity mask of an application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,WAS encountered a failure while setting the affinity mask of an application pool,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WAS.encountered.an.error.attempting.to.configure.centralized.logging,Rule,WAS encountered an error attempting to configure centralized logging,WAS encountered an error attempting to configure centralized logging,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
